PartNumber,Manufacturer,ProductStatus,Switch Circuit,Multiplexer/Demultiplexer Circuit,On-State Resistance (Max),Package,AdditionalKeyinformation_Interface,Quantity,DatasheetUrl,PhotoUrl,Description
MAX4066ESD,Analog Devices Inc.,Obsolete,SPST - NO,1:1,45Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4066-MAX4066A.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/375/14-SOIC.jpg,IC SWITCH SPST-NOX4 45OHM 14SOIC
MAX4501CPA,Analog Devices Inc.,Obsolete,SPST - NO,1:1,250Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4501-MAX4502.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/8-DIP.jpg,IC SWITCH SPST-NOX1 250OHM 8DIP
MAX4501CSA,Analog Devices Inc.,Obsolete,SPST - NO,1:1,250Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4501-MAX4502.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/192/175%7E21-0041%7ESA%7E8.JPG,IC SWITCH SPST-NOX1 250OHM 8SOIC
MAX4501ESA,Analog Devices Inc.,Obsolete,SPST - NO,1:1,250Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4501-MAX4502.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/192/175%7E21-0041%7ESA%7E8.JPG,IC SWITCH SPST-NOX1 250OHM 8SOIC
MAX4502CSA,Analog Devices Inc.,Obsolete,SPST - NC,1:1,250Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4501-MAX4502.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/192/175%7E21-0041%7ESA%7E8.JPG,IC SWITCH SPST-NCX1 250OHM 8SOIC
MAX4503CPA,Analog Devices Inc.,Obsolete,SPST - NO,1:1,250Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4503-MAX4504.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/8-DIP.jpg,IC SWITCH SPST-NOX1 250OHM 8DIP
MAX4504ESA,Analog Devices Inc.,Obsolete,SPST - NC,1:1,250Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4503-MAX4504.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/192/175%7E21-0041%7ESA%7E8.JPG,IC SWITCH SPST-NCX1 250OHM 8SOIC
MAX4513CPE,Analog Devices Inc.,Obsolete,SPST - NO/NC,1:1,160Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4511-MAX4513.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4849/175_16-DIP.jpg,IC SW SPST-NO/NCX4 160OHM 16DIP
MAX4513CSE,Analog Devices Inc.,Obsolete,SPST - NO/NC,1:1,160Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4511-MAX4513.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/175_16%20SOIC.jpg,IC SW SPST-NO/NCX4 160OHM 16SOIC
MAX4514CSA,Analog Devices Inc.,Obsolete,SPST - NO,1:1,20Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4514-MAX4515.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/192/175%7E21-0041%7ESA%7E8.JPG,IC SWITCH SPST-NOX1 20OHM 8SOIC
MAX4514ESA,Analog Devices Inc.,Obsolete,SPST - NO,1:1,20Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4514-MAX4515.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/192/175%7E21-0041%7ESA%7E8.JPG,IC SWITCH SPST-NOX1 20OHM 8SOIC
MAX4515ESA,Analog Devices Inc.,Obsolete,SPST - NC,1:1,20Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4514-MAX4515.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/192/175%7E21-0041%7ESA%7E8.JPG,IC SWITCH SPST-NCX1 20OHM 8SOIC
MAX4516CPA,Analog Devices Inc.,Obsolete,SPST - NO,1:1,20Ohm,Tube,,0,https://www.analog.com/media/en/technical-documentation/data-sheets/MAX4516-MAX4517.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/8-DIP.jpg,IC SWITCH SPST-NO X 1 20OHM 8DIP
MAX4516CSA,Analog Devices Inc.,Obsolete,SPST - NO,1:1,20Ohm,Tube,,0,https://www.analog.com/media/en/technical-documentation/data-sheets/MAX4516-MAX4517.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/192/175%7E21-0041%7ESA%7E8.JPG,IC SWITCH SPST-NOX1 20OHM 8SOIC
MAX4516EPA,Analog Devices Inc.,Obsolete,SPST - NO,1:1,20Ohm,Tube,,0,https://www.analog.com/media/en/technical-documentation/data-sheets/MAX4516-MAX4517.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/8-DIP.jpg,IC SWITCH SPST-NO X 1 20OHM 8DIP
MAX4516ESA,Analog Devices Inc.,Obsolete,SPST - NO,1:1,20Ohm,Tube,,0,https://www.analog.com/media/en/technical-documentation/data-sheets/MAX4516-MAX4517.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/192/175%7E21-0041%7ESA%7E8.JPG,IC SWITCH SPST-NOX1 20OHM 8SOIC
MAX4517ESA,Analog Devices Inc.,Obsolete,SPST - NC,1:1,20Ohm,Tube,,0,https://www.analog.com/media/en/technical-documentation/data-sheets/MAX4516-MAX4517.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/192/175%7E21-0041%7ESA%7E8.JPG,IC SWITCH SPST-NCX1 20OHM 8SOIC
MAX4518CEE,Analog Devices Inc.,Obsolete,SP4T,4:1,100Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4518-MAX4519.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5350/175%7E21-0055%7EEE%7E16.JPG,IC SWITCH SP4T X 1 100OHM 16QSOP
MAX4518CPD,Analog Devices Inc.,Obsolete,SP4T,4:1,100Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4518-MAX4519.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/876/175-14-DIP.jpg,IC SWITCH SP4T X 1 100OHM 14DIP
MAX4518CSD,Analog Devices Inc.,Obsolete,SP4T,4:1,100Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4518-MAX4519.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/375/14-SOIC.jpg,IC SWITCH SP4T X 1 100OHM 14SOIC
MAX4518EEE,Analog Devices Inc.,Obsolete,SP4T,4:1,100Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4518-MAX4519.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5350/175%7E21-0055%7EEE%7E16.JPG,IC SWITCH SP4T X 1 100OHM 16QSOP
MAX4518ESD,Analog Devices Inc.,Obsolete,SP4T,4:1,100Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4518-MAX4519.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/375/14-SOIC.jpg,IC SWITCH SP4T X 1 100OHM 14SOIC
MAX4519CPD,Analog Devices Inc.,Obsolete,DPST - NO,2:1,100Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4518-MAX4519.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/14PDIP.jpg,IC SWITCH DPST-NOX2 100OHM 14DIP
MAX4519EEE,Analog Devices Inc.,Obsolete,DPST - NO,2:1,100Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4518-MAX4519.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5350/175%7E21-0055%7EEE%7E16.JPG,IC SW DPST-NOX2 100OHM 16QSOP
MAX4519EPD,Analog Devices Inc.,Obsolete,DPST - NO,2:1,100Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4518-MAX4519.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/876/175-14-DIP.jpg,IC SWITCH DPST-NOX2 100OHM 14DIP
MAX4519ESD,Analog Devices Inc.,Obsolete,DPST - NO,2:1,100Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4518-MAX4519.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/375/14-SOIC.jpg,IC SW DPST-NOX2 100OHM 14SOIC
MAX4521CEE,Analog Devices Inc.,Obsolete,SPST - NC,1:1,100Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4521-MAX4523.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5350/175%7E21-0055%7EEE%7E16.JPG,IC SW SPST-NCX4 100OHM 16QSOP
MAX4521EPE,Analog Devices Inc.,Obsolete,SPST - NC,1:1,100Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4521-MAX4523.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4849/175_16-DIP.jpg,IC SWITCH SPST-NCX4 100OHM 16DIP
MAX4521ESE,Analog Devices Inc.,Obsolete,SPST - NC,1:1,100Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4521-MAX4523.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/175_16%20SOIC.jpg,IC SW SPST-NCX4 100OHM 16SOIC
MAX4522CEE,Analog Devices Inc.,Obsolete,SPST - NO,1:1,100Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4521-MAX4523.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5350/175%7E21-0055%7EEE%7E16.JPG,IC SW SPST-NOX4 100OHM 16QSOP
MAX4522CPE,Analog Devices Inc.,Obsolete,SPST - NO,1:1,100Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4521-MAX4523.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4849/175_16-DIP.jpg,IC SWITCH SPST-NOX4 100OHM 16DIP
MAX4522CSE,Analog Devices Inc.,Obsolete,SPST - NO,1:1,100Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4521-MAX4523.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/175_16%20SOIC.jpg,IC SW SPST-NOX4 100OHM 16SOIC
MAX4522ESE,Analog Devices Inc.,Obsolete,SPST - NO,1:1,100Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4521-MAX4523.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/175_16%20SOIC.jpg,IC SW SPST-NOX4 100OHM 16SOIC
MAX4523CEE,Analog Devices Inc.,Obsolete,SPST - NO/NC,1:1,100Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4521-MAX4523.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5350/175%7E21-0055%7EEE%7E16.JPG,IC SW SPST-NO/NCX4 100OHM 16QSOP
MAX4523CSE,Analog Devices Inc.,Obsolete,SPST - NO/NC,1:1,100Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4521-MAX4523.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/175_16%20SOIC.jpg,IC SW SPST-NO/NCX4 100OHM 16SOIC
MAX4523ESE,Analog Devices Inc.,Obsolete,SPST - NO/NC,1:1,100Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4521-MAX4523.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/175_16%20SOIC.jpg,IC SW SPST-NO/NCX4 100OHM 16SOIC
MAX4524CUB,Analog Devices Inc.,Obsolete,SP4T,4:1,150Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4524-MAX4525.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4810/175%7E21-0061%7EUB%7E10.JPG,IC SWITCH SP4T X 1 150OHM 10UMAX
MAX4524EUB,Analog Devices Inc.,Obsolete,SP4T,4:1,150Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4524-MAX4525.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4810/175%7E21-0061%7EUB%7E10.JPG,IC SWITCH SP4T X 1 150OHM 10UMAX
MAX4526CSA,Analog Devices Inc.,Obsolete,SPDT,2:1,175Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4526-MAX4527.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/192/175%7E21-0041%7ESA%7E8.JPG,IC SWITCH SPDT X 2 175OHM 8SOIC
MAX4526EPA,Analog Devices Inc.,Obsolete,SPDT,2:1,175Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4526-MAX4527.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/8-DIP.jpg,IC SWITCH SPDT X 2 175OHM 8DIP
MAX4526ESA,Analog Devices Inc.,Obsolete,SPDT,2:1,175Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4526-MAX4527.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/192/175%7E21-0041%7ESA%7E8.JPG,IC SWITCH SPDT X 2 175OHM 8SOIC
MAX4527CSA,Analog Devices Inc.,Obsolete,SPDT,2:1,175Ohm,Tube,,0,https://www.analog.com/media/en/technical-documentation/data-sheets/max4526-max4527.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/192/175%7E21-0041%7ESA%7E8.JPG,IC SWITCH SPDT X 2 175OHM 8SOIC
MAX4527EPA,Analog Devices Inc.,Obsolete,SPDT,2:1,175Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4526-MAX4527.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/8-DIP.jpg,IC SWITCH SPDT X 2 175OHM 8DIP
MAX4527ESA,Analog Devices Inc.,Obsolete,SPDT,2:1,175Ohm,Tube,,0,https://www.analog.com/media/en/technical-documentation/data-sheets/max4526-max4527.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/192/175%7E21-0041%7ESA%7E8.JPG,IC SWITCH SPDT X 2 175OHM 8SOIC
MAX4527EUA,Analog Devices Inc.,Obsolete,SPDT,2:1,175Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4526-MAX4527.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5727/175%7E21-0036%7EU%2CUA%7E8.jpg,IC SWITCH SPDT X 2 175OHM 8UMAX
MAX4528CSA,Analog Devices Inc.,Obsolete,SPDT,2:1,110Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4528.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/192/175%7E21-0041%7ESA%7E8.JPG,IC SWITCH SPDT X 2 110OHM 8SOIC
MAX4528ESA,Analog Devices Inc.,Obsolete,SPDT,2:1,110Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4528.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/192/175%7E21-0041%7ESA%7E8.JPG,IC SWITCH SPDT X 2 110OHM 8SOIC
MAX4528EUA,Analog Devices Inc.,Obsolete,SPDT,2:1,110Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4528.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5727/175%7E21-0036%7EU%2CUA%7E8.jpg,IC SWITCH SPDT X 2 110OHM 8UMAX
MAX4530CAP,Analog Devices Inc.,Obsolete,-,8:1,75Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4530-MAX4532.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/325/175%3B21-0056%3BAP%3B20.jpg,IC MUX 8:1 75OHM 20SSOP
MAX4530CWP,Analog Devices Inc.,Obsolete,-,8:1,75Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4530-MAX4532.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2472/20-SOIC%200.295.jpg,IC MUX 8:1 75OHM 20SOIC
MAX4531CWP,Analog Devices Inc.,Obsolete,SP4T,4:1,75Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4530-MAX4532.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2472/20-SOIC%200.295.jpg,IC SWITCH SP4T X 2 75OHM 20SOIC
MAX4531EWP,Analog Devices Inc.,Obsolete,SP4T,4:1,75Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4530-MAX4532.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2472/20-SOIC%200.295.jpg,IC SWITCH SP4T X 2 75OHM 20SOIC
MAX4532CWP,Analog Devices Inc.,Obsolete,SPDT,2:1,75Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4530-MAX4532.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2472/20-SOIC%200.295.jpg,IC SWITCH SPDT X 3 75OHM 20SOIC
MAX4532EAP,Analog Devices Inc.,Obsolete,SPDT,2:1,75Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4530-MAX4532.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/325/175%3B21-0056%3BAP%3B20.jpg,IC SWITCH SPDT X 3 75OHM 20SSOP
MAX4533CAP,Analog Devices Inc.,Obsolete,SPDT,2:1,175Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4533.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/325/175%3B21-0056%3BAP%3B20.jpg,IC SWITCH SPDT X 4 175OHM 20SSOP
MAX4533CPP,Analog Devices Inc.,Obsolete,SPDT,2:1,175Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4533.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/952/175-20-DIP.jpg,IC SWITCH SPDT X 4 175OHM 20DIP
MAX4533CWP,Analog Devices Inc.,Obsolete,SPDT,2:1,175Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4533.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2472/20-SOIC%200.295.jpg,IC SWITCH SPDT X 4 175OHM 20SOIC
MAX4533EAP,Analog Devices Inc.,Obsolete,SPDT,2:1,175Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4533.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/325/175%3B21-0056%3BAP%3B20.jpg,IC SWITCH SPDT X 4 175OHM 20SSOP
MAX4533EPP,Analog Devices Inc.,Obsolete,SPDT,2:1,175Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4533.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/952/175-20-DIP.jpg,IC SWITCH SPDT X 4 175OHM 20DIP
MAX4533EWP,Analog Devices Inc.,Obsolete,SPDT,2:1,175Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4533.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2472/20-SOIC%200.295.jpg,IC SWITCH SPDT X 4 175OHM 20SOIC
MAX4534CPD,Analog Devices Inc.,Obsolete,SP4T,4:1,400Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4534-MAX4535.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/876/175-14-DIP.jpg,IC SWITCH SP4T X 1 400OHM 14DIP
MAX4534CSD,Analog Devices Inc.,Obsolete,SP4T,4:1,400Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4534-MAX4535.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/375/14-SOIC.jpg,IC SWITCH SP4T X 1 400OHM 14SOIC
MAX4534CUD,Analog Devices Inc.,Obsolete,SP4T,4:1,400Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4534-MAX4535.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/321/175%3B21-0066%3BUD%3B14.jpg,IC SWITCH SP4TX1 400OHM 14TSSOP
MAX4534ESD,Analog Devices Inc.,Obsolete,SP4T,4:1,400Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4534-MAX4535.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/375/14-SOIC.jpg,IC SWITCH SP4T X 1 400OHM 14SOIC
MAX4534EUD,Analog Devices Inc.,Obsolete,SP4T,4:1,400Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4534-MAX4535.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/321/175%3B21-0066%3BUD%3B14.jpg,IC SWITCH SP4TX1 400OHM 14TSSOP
MAX4535CSD,Analog Devices Inc.,Obsolete,DPST - NO,2:1,400Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4534-MAX4535.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/375/14-SOIC.jpg,IC SW DPST-NOX2 400OHM 14SOIC
MAX4535CUD,Analog Devices Inc.,Obsolete,DPST - NO,2:1,400Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4534-MAX4535.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/321/175%3B21-0066%3BUD%3B14.jpg,IC SW DPST-NOX2 400OHM 14TSSOP
MAX4535ESD,Analog Devices Inc.,Obsolete,DPST - NO,2:1,400Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4534-MAX4535.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/375/14-SOIC.jpg,IC SW DPST-NOX2 400OHM 14SOIC
MAX4535EUD,Analog Devices Inc.,Obsolete,DPST - NO,2:1,400Ohm,Tube,,0,https://datasheets.maximintegrated.com/en/ds/MAX4534-MAX4535.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/321/175%3B21-0066%3BUD%3B14.jpg,IC SW DPST-NOX2 400OHM 14TSSOP
MAX4537CSE,Analog Devices Inc.,Obsolete,SPST - NC,1:1,100Ohm,Tube,,0,https://www.analog.com/media/en/technical-documentation/data-sheets/MAX4536-MAX4538.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/175_16%20SOIC.jpg,IC SW SPST-NCX4 100OHM 16SOIC
MAX4537EEE,Analog Devices Inc.,Obsolete,SPST - NC,1:1,100Ohm,Tube,,0,https://www.analog.com/media/en/technical-documentation/data-sheets/MAX4536-MAX4538.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5350/175%7E21-0055%7EEE%7E16.JPG,IC SW SPST-NCX4 100OHM 16QSOP
MAX4537ESE,Analog Devices Inc.,Obsolete,SPST - NC,1:1,100Ohm,Tube,,0,https://www.analog.com/media/en/technical-documentation/data-sheets/MAX4536-MAX4538.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/175_16%20SOIC.jpg,IC SW SPST-NCX4 100OHM 16SOIC
MAX4541ESA,Analog Devices Inc.,Obsolete,SPST - NO,1:1,60Ohm,Tube,,0,https://www.analog.com/media/en/technical-documentation/data-sheets/max4541-max4544.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/192/175%7E21-0041%7ESA%7E8.JPG,IC SWITCH SPST-NOX2 60OHM 8SOIC
MAX4541EUA,Analog Devices Inc.,Obsolete,SPST - NO,1:1,60Ohm,Tube,,0,https://www.analog.com/media/en/technical-documentation/data-sheets/max4541-max4544.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5727/175%7E21-0036%7EU%2CUA%7E8.jpg,IC SWITCH SPST-NOX2 60OHM 8UMAX
MAX4542CPA,Analog Devices Inc.,Obsolete,SPST - NC,1:1,60Ohm,Tube,,0,https://www.analog.com/media/en/technical-documentation/data-sheets/max4541-max4544.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/8-DIP.jpg,IC SWITCH SPST-NC X 2 60OHM 8DIP
MAX4542CUA,Analog Devices Inc.,Obsolete,SPST - NC,1:1,60Ohm,Tube,,0,https://www.analog.com/media/en/technical-documentation/data-sheets/max4541-max4544.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5727/175%7E21-0036%7EU%2CUA%7E8.jpg,IC SWITCH SPST-NCX2 60OHM 8UMAX
MAX4542ESA,Analog Devices Inc.,Obsolete,SPST - NC,1:1,60Ohm,Tube,,0,https://www.analog.com/media/en/technical-documentation/data-sheets/max4541-max4544.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/192/175%7E21-0041%7ESA%7E8.JPG,IC SWITCH SPST-NCX2 60OHM 8SOIC
MAX4543CPA,Analog Devices Inc.,Obsolete,SPST - NO/NC,1:1,60Ohm,Tube,,0,https://www.analog.com/media/en/technical-documentation/data-sheets/max4541-max4544.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/8-DIP.jpg,IC SW SPST-NO/NCX2 60OHM 8DIP
MAX4543CSA,Analog Devices Inc.,Obsolete,SPST - NO/NC,1:1,60Ohm,Tube,,0,https://www.analog.com/media/en/technical-documentation/data-sheets/max4541-max4544.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/192/175%7E21-0041%7ESA%7E8.JPG,IC SW SPST-NO/NCX2 60OHM 8SOIC
MAX4543ESA,Analog Devices Inc.,Obsolete,SPST - NO/NC,1:1,60Ohm,Tube,,0,https://www.analog.com/media/en/technical-documentation/data-sheets/max4541-max4544.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/192/175%7E21-0041%7ESA%7E8.JPG,IC SW SPST-NO/NCX2 60OHM 8SOIC
MAX4544CPA,Analog Devices Inc.,Obsolete,SPDT,2:1,60Ohm,Tube,,0,https://www.analog.com/media/en/technical-documentation/data-sheets/max4541-max4544.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/8-DIP.jpg,IC SWITCH SPDT X 1 60OHM 8DIP
MAX4544CSA,Analog Devices Inc.,Obsolete,SPDT,2:1,60Ohm,Tube,,0,https://www.analog.com/media/en/technical-documentation/data-sheets/max4541-max4544.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/192/175%7E21-0041%7ESA%7E8.JPG,IC SWITCH SPDT X 1 60OHM 8SOIC
MAX4544CUA,Analog Devices Inc.,Obsolete,SPDT,2:1,60Ohm,Tube,,0,https://www.analog.com/media/en/technical-documentation/data-sheets/max4541-max4544.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5727/175%7E21-0036%7EU%2CUA%7E8.jpg,IC SWITCH SPDT X 1 60OHM 8UMAX
MAX4544EPA,Analog Devices Inc.,Obsolete,SPDT,2:1,60Ohm,Tube,,0,https://www.analog.com/media/en/technical-documentation/data-sheets/max4541-max4544.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/8-DIP.jpg,IC SWITCH SPDT X 1 60OHM 8DIP
MAX4544ESA,Analog Devices Inc.,Obsolete,SPDT,2:1,60Ohm,Tube,,0,https://www.analog.com/media/en/technical-documentation/data-sheets/max4541-max4544.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/192/175%7E21-0041%7ESA%7E8.JPG,IC SWITCH SPDT X 1 60OHM 8SOIC
MAX4544EUA,Analog Devices Inc.,Obsolete,SPDT,2:1,60Ohm,Tube,,0,https://www.analog.com/media/en/technical-documentation/data-sheets/max4541-max4544.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5727/175%7E21-0036%7EU%2CUA%7E8.jpg,IC SWITCH SPDT X 1 60OHM 8UMAX
